user_id,total_behaviors,pv_count,fav_count,cart_count,buy_count,last_event_date,first_event_date,active_days,recency_days,frequency,R_score,F_score,A_score,user_segment
190522,48,44.0,0.0,2.0,2.0,2017-12-03,2017-11-25,6,0,2.0,3,4,2,一般发展用户
190526,18,14.0,0.0,2.0,2.0,2017-12-03,2017-11-26,6,0,2.0,3,4,2,一般发展用户
190531,50,42.0,0.0,6.0,2.0,2017-12-03,2017-11-26,7,0,2.0,3,4,3,一般发展用户
190532,13,10.0,0.0,2.0,1.0,2017-12-02,2017-11-26,6,1,1.0,1,3,2,一般发展用户
190537,206,196.0,0.0,10.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190549,254,244.0,0.0,8.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
190551,35,27.0,0.0,6.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
190562,159,159.0,0.0,0.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190567,101,98.0,0.0,1.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190573,154,141.0,0.0,8.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
190575,46,45.0,0.0,0.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
190578,54,42.0,11.0,1.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190581,28,25.0,1.0,2.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190583,17,16.0,0.0,0.0,1.0,2017-12-03,2017-11-28,5,0,1.0,3,3,1,一般发展用户
190586,40,38.0,0.0,0.0,2.0,2017-12-03,2017-11-27,5,0,2.0,3,4,1,一般发展用户
190589,504,502.0,0.0,2.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190598,141,136.0,0.0,3.0,2.0,2017-12-03,2017-11-28,6,0,2.0,3,4,2,一般发展用户
190603,112,96.0,3.0,6.0,7.0,2017-12-03,2017-11-26,7,0,7.0,3,5,3,一般发展用户
190606,48,38.0,0.0,9.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
190615,101,83.0,6.0,9.0,3.0,2017-12-03,2017-11-25,7,0,3.0,3,4,3,一般发展用户
190621,111,107.0,0.0,2.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190623,107,99.0,0.0,8.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
190626,75,63.0,1.0,7.0,4.0,2017-12-03,2017-11-26,8,0,4.0,3,5,4,一般发展用户
190630,47,37.0,0.0,9.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
190635,101,85.0,0.0,15.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
190641,142,140.0,0.0,2.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
190652,89,85.0,0.0,3.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
190653,212,170.0,36.0,6.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
190655,55,44.0,9.0,0.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190657,49,37.0,0.0,10.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190666,25,25.0,0.0,0.0,0.0,2017-12-03,2017-11-27,6,0,0.0,3,1,2,一般发展用户
190672,68,57.0,0.0,11.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190679,264,259.0,0.0,4.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
190684,54,41.0,1.0,10.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
190685,16,16.0,0.0,0.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
190691,70,65.0,0.0,4.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
190693,170,138.0,13.0,15.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
190694,102,81.0,15.0,1.0,5.0,2017-12-02,2017-11-25,8,1,5.0,1,5,4,重要召回用户
190697,144,130.0,1.0,8.0,5.0,2017-12-03,2017-11-26,8,0,5.0,3,5,4,一般发展用户
190700,248,240.0,0.0,6.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190701,49,44.0,5.0,0.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190703,43,42.0,0.0,1.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190709,162,127.0,0.0,29.0,6.0,2017-12-03,2017-11-25,9,0,6.0,3,5,5,一般发展用户
190711,137,124.0,5.0,7.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
190712,137,84.0,4.0,39.0,10.0,2017-12-03,2017-11-25,9,0,10.0,3,5,5,一般发展用户
190718,14,14.0,0.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,3,1,1,一般发展用户
190720,19,17.0,0.0,2.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
190727,197,166.0,0.0,29.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
190728,498,464.0,0.0,29.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
190735,134,120.0,13.0,1.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
190745,31,29.0,0.0,0.0,2.0,2017-12-03,2017-11-25,6,0,2.0,3,4,2,一般发展用户
190757,32,29.0,1.0,2.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190768,77,75.0,0.0,1.0,1.0,2017-12-03,2017-11-26,5,0,1.0,3,3,1,一般发展用户
190770,54,41.0,0.0,13.0,0.0,2017-12-03,2017-11-26,7,0,0.0,3,1,3,一般发展用户
190771,94,67.0,13.0,2.0,12.0,2017-12-03,2017-11-25,9,0,12.0,3,5,5,一般发展用户
190772,59,56.0,0.0,3.0,0.0,2017-12-03,2017-11-27,7,0,0.0,3,1,3,一般发展用户
190777,96,91.0,3.0,1.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
190781,96,89.0,1.0,4.0,2.0,2017-12-03,2017-11-26,7,0,2.0,3,4,3,一般发展用户
190783,184,151.0,1.0,28.0,4.0,2017-12-02,2017-11-26,6,1,4.0,1,5,2,重要召回用户
190788,137,119.0,4.0,11.0,3.0,2017-12-03,2017-11-25,9,0,3.0,3,4,5,一般发展用户
190792,50,44.0,3.0,1.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190802,345,282.0,10.0,41.0,12.0,2017-12-03,2017-11-25,9,0,12.0,3,5,5,一般发展用户
190814,66,62.0,1.0,1.0,2.0,2017-12-03,2017-11-26,5,0,2.0,3,4,1,一般发展用户
190815,61,50.0,0.0,6.0,5.0,2017-12-03,2017-11-29,4,0,5.0,3,5,1,一般发展用户
190818,32,29.0,0.0,2.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
190819,27,22.0,0.0,2.0,3.0,2017-12-03,2017-11-26,6,0,3.0,3,4,2,一般发展用户
190827,98,84.0,0.0,10.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
190834,130,118.0,10.0,0.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190838,40,35.0,1.0,4.0,0.0,2017-12-03,2017-11-27,6,0,0.0,3,1,2,一般发展用户
190839,182,171.0,8.0,1.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
190846,34,31.0,2.0,0.0,1.0,2017-12-03,2017-11-28,5,0,1.0,3,3,1,一般发展用户
190847,140,127.0,0.0,13.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
190848,67,56.0,0.0,10.0,1.0,2017-12-03,2017-11-27,5,0,1.0,3,3,1,一般发展用户
190852,30,27.0,0.0,0.0,3.0,2017-12-03,2017-11-26,6,0,3.0,3,4,2,一般发展用户
190857,106,80.0,8.0,11.0,7.0,2017-12-03,2017-11-25,6,0,7.0,3,5,2,一般发展用户
190863,21,21.0,0.0,0.0,0.0,2017-12-03,2017-11-27,5,0,0.0,3,1,1,一般发展用户
190871,29,28.0,0.0,0.0,1.0,2017-12-03,2017-11-26,6,0,1.0,3,3,2,一般发展用户
190873,61,0.0,0.0,0.0,61.0,2017-12-03,2017-11-25,9,0,61.0,3,5,5,一般发展用户
190874,172,132.0,0.0,40.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
190876,163,147.0,11.0,1.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
190883,71,60.0,0.0,11.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
190889,148,140.0,0.0,6.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
190891,121,114.0,0.0,6.0,1.0,2017-12-03,2017-11-27,7,0,1.0,3,3,3,一般发展用户
190904,58,47.0,0.0,10.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
190909,150,134.0,0.0,11.0,5.0,2017-12-03,2017-11-26,8,0,5.0,3,5,4,一般发展用户
190912,89,73.0,0.0,15.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
190918,18,13.0,3.0,2.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
190922,112,106.0,6.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190932,18,17.0,0.0,0.0,1.0,2017-12-03,2017-11-25,5,0,1.0,3,3,1,一般发展用户
190937,237,202.0,34.0,0.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
190940,170,152.0,11.0,5.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
190941,144,123.0,0.0,18.0,3.0,2017-12-03,2017-11-25,9,0,3.0,3,4,5,一般发展用户
190942,126,121.0,0.0,0.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
190943,189,183.0,0.0,2.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
190945,58,45.0,0.0,13.0,0.0,2017-12-03,2017-11-26,5,0,0.0,3,1,1,一般发展用户
190965,204,192.0,1.0,8.0,3.0,2017-12-03,2017-11-25,9,0,3.0,3,4,5,一般发展用户
190967,44,39.0,5.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190971,94,84.0,0.0,3.0,7.0,2017-12-03,2017-11-25,9,0,7.0,3,5,5,一般发展用户
190976,51,48.0,0.0,3.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
190985,14,11.0,0.0,0.0,3.0,2017-12-03,2017-11-25,6,0,3.0,3,4,2,一般发展用户
190992,60,50.0,0.0,5.0,5.0,2017-12-03,2017-11-26,8,0,5.0,3,5,4,一般发展用户
191007,63,58.0,1.0,2.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
191008,47,41.0,0.0,3.0,3.0,2017-12-03,2017-11-26,5,0,3.0,3,4,1,一般发展用户
191014,80,74.0,0.0,6.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
191017,124,100.0,11.0,7.0,6.0,2017-12-03,2017-11-25,8,0,6.0,3,5,4,一般发展用户
191021,48,34.0,0.0,13.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191027,202,198.0,1.0,0.0,3.0,2017-12-03,2017-11-25,8,0,3.0,3,4,4,一般发展用户
191031,182,178.0,0.0,3.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191034,479,474.0,0.0,5.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
191037,85,78.0,0.0,4.0,3.0,2017-12-03,2017-11-25,9,0,3.0,3,4,5,一般发展用户
191044,75,66.0,0.0,7.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
191057,103,95.0,0.0,6.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191058,99,89.0,0.0,9.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191069,62,43.0,0.0,14.0,5.0,2017-12-02,2017-11-25,6,1,5.0,1,5,2,重要召回用户
191071,18,18.0,0.0,0.0,0.0,2017-12-03,2017-11-27,6,0,0.0,3,1,2,一般发展用户
191075,284,253.0,15.0,9.0,7.0,2017-12-03,2017-11-25,8,0,7.0,3,5,4,一般发展用户
191079,51,51.0,0.0,0.0,0.0,2017-12-03,2017-11-25,4,0,0.0,3,1,1,一般发展用户
191096,122,106.0,0.0,15.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191103,23,21.0,0.0,2.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191122,134,110.0,0.0,19.0,5.0,2017-12-03,2017-11-25,6,0,5.0,3,5,2,一般发展用户
191133,113,113.0,0.0,0.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
191135,174,133.0,7.0,28.0,6.0,2017-12-03,2017-11-25,9,0,6.0,3,5,5,一般发展用户
191150,150,136.0,0.0,9.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
191154,116,106.0,0.0,6.0,4.0,2017-12-03,2017-11-25,8,0,4.0,3,5,4,一般发展用户
191162,29,29.0,0.0,0.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
191165,10,8.0,0.0,1.0,1.0,2017-12-03,2017-11-25,6,0,1.0,3,3,2,一般发展用户
191169,153,125.0,0.0,25.0,3.0,2017-12-03,2017-11-25,8,0,3.0,3,4,4,一般发展用户
191170,114,79.0,0.0,28.0,7.0,2017-12-03,2017-11-25,9,0,7.0,3,5,5,一般发展用户
191172,440,433.0,0.0,6.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191176,44,36.0,3.0,4.0,1.0,2017-12-03,2017-11-29,5,0,1.0,3,3,1,一般发展用户
191185,44,31.0,3.0,6.0,4.0,2017-12-02,2017-11-28,5,1,4.0,1,5,1,重要召回用户
191189,149,109.0,33.0,6.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191194,268,211.0,31.0,22.0,4.0,2017-12-03,2017-11-25,8,0,4.0,3,5,4,一般发展用户
191198,24,14.0,0.0,8.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191205,68,63.0,1.0,3.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191206,51,43.0,0.0,2.0,6.0,2017-12-03,2017-11-26,8,0,6.0,3,5,4,一般发展用户
191207,29,28.0,0.0,1.0,0.0,2017-12-03,2017-11-29,3,0,0.0,3,1,1,一般发展用户
191232,112,90.0,0.0,15.0,7.0,2017-12-03,2017-11-26,6,0,7.0,3,5,2,一般发展用户
191233,128,128.0,0.0,0.0,0.0,2017-12-03,2017-11-28,5,0,0.0,3,1,1,一般发展用户
191264,52,50.0,0.0,2.0,0.0,2017-12-03,2017-11-29,4,0,0.0,3,1,1,一般发展用户
191265,165,151.0,5.0,4.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
191267,16,11.0,5.0,0.0,0.0,2017-12-03,2017-11-27,5,0,0.0,3,1,1,一般发展用户
191268,213,183.0,14.0,11.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
191270,35,32.0,0.0,3.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
191274,134,134.0,0.0,0.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
191275,15,13.0,0.0,1.0,1.0,2017-12-03,2017-11-28,4,0,1.0,3,3,1,一般发展用户
191277,109,88.0,1.0,16.0,4.0,2017-12-03,2017-11-26,8,0,4.0,3,5,4,一般发展用户
191279,19,16.0,1.0,2.0,0.0,2017-12-03,2017-11-26,5,0,0.0,3,1,1,一般发展用户
191280,161,141.0,0.0,17.0,3.0,2017-12-03,2017-11-25,8,0,3.0,3,4,4,一般发展用户
191283,44,38.0,1.0,3.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191285,112,91.0,3.0,13.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
191295,38,34.0,0.0,4.0,0.0,2017-12-03,2017-11-26,7,0,0.0,3,1,3,一般发展用户
191305,41,36.0,4.0,0.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
191312,156,136.0,0.0,13.0,7.0,2017-12-03,2017-11-25,8,0,7.0,3,5,4,一般发展用户
191314,56,56.0,0.0,0.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191317,253,187.0,62.0,2.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
191324,131,90.0,15.0,21.0,5.0,2017-12-03,2017-11-25,9,0,5.0,3,5,5,一般发展用户
191328,95,93.0,0.0,1.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191329,190,180.0,0.0,6.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
191331,112,90.0,0.0,17.0,5.0,2017-12-03,2017-11-25,7,0,5.0,3,5,3,一般发展用户
191337,138,131.0,0.0,7.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191353,153,151.0,0.0,1.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191357,224,201.0,1.0,18.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
191358,23,21.0,2.0,0.0,0.0,2017-12-03,2017-11-28,4,0,0.0,3,1,1,一般发展用户
191359,58,51.0,2.0,3.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191362,54,46.0,0.0,6.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191368,114,108.0,0.0,5.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
191370,119,112.0,0.0,6.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191371,151,116.0,34.0,0.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
191372,56,44.0,0.0,10.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191373,17,7.0,0.0,0.0,10.0,2017-12-03,2017-11-26,7,0,10.0,3,5,3,一般发展用户
191383,60,58.0,0.0,2.0,0.0,2017-12-03,2017-11-27,7,0,0.0,3,1,3,一般发展用户
191384,27,27.0,0.0,0.0,0.0,2017-12-03,2017-11-29,4,0,0.0,3,1,1,一般发展用户
191388,63,61.0,0.0,2.0,0.0,2017-12-03,2017-11-25,5,0,0.0,3,1,1,一般发展用户
191389,56,47.0,7.0,0.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191393,26,25.0,0.0,0.0,1.0,2017-12-03,2017-11-29,4,0,1.0,3,3,1,一般发展用户
191394,223,200.0,1.0,21.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191400,309,252.0,17.0,30.0,10.0,2017-12-03,2017-11-26,8,0,10.0,3,5,4,一般发展用户
191402,44,36.0,2.0,0.0,6.0,2017-12-03,2017-11-25,5,0,6.0,3,5,1,一般发展用户
191407,82,67.0,0.0,9.0,6.0,2017-12-03,2017-11-26,8,0,6.0,3,5,4,一般发展用户
191413,42,30.0,6.0,4.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191416,48,39.0,0.0,8.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191423,183,163.0,0.0,19.0,1.0,2017-12-03,2017-11-25,6,0,1.0,3,3,2,一般发展用户
191428,91,84.0,0.0,2.0,5.0,2017-12-03,2017-11-27,6,0,5.0,3,5,2,一般发展用户
191433,69,61.0,2.0,5.0,1.0,2017-12-03,2017-11-29,5,0,1.0,3,3,1,一般发展用户
191443,51,47.0,0.0,4.0,0.0,2017-12-03,2017-11-25,6,0,0.0,3,1,2,一般发展用户
191446,29,28.0,0.0,1.0,0.0,2017-12-03,2017-11-28,4,0,0.0,3,1,1,一般发展用户
191457,67,61.0,0.0,6.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191469,146,113.0,3.0,27.0,3.0,2017-12-03,2017-11-26,7,0,3.0,3,4,3,一般发展用户
191485,204,177.0,0.0,25.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191492,22,20.0,0.0,0.0,2.0,2017-12-03,2017-11-25,6,0,2.0,3,4,2,一般发展用户
191495,108,88.0,8.0,0.0,12.0,2017-12-03,2017-11-25,9,0,12.0,3,5,5,一般发展用户
191499,55,50.0,2.0,0.0,3.0,2017-12-03,2017-11-25,7,0,3.0,3,4,3,一般发展用户
191506,84,68.0,0.0,14.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191507,94,83.0,8.0,3.0,0.0,2017-12-03,2017-11-26,8,0,0.0,3,1,4,一般发展用户
191508,36,24.0,1.0,10.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191510,114,100.0,0.0,13.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191523,10,7.0,0.0,2.0,1.0,2017-12-03,2017-11-27,5,0,1.0,3,3,1,一般发展用户
191525,273,263.0,0.0,10.0,0.0,2017-12-03,2017-11-28,4,0,0.0,3,1,1,一般发展用户
191530,33,25.0,5.0,0.0,3.0,2017-12-03,2017-11-26,6,0,3.0,3,4,2,一般发展用户
191538,35,31.0,0.0,4.0,0.0,2017-12-03,2017-11-26,5,0,0.0,3,1,1,一般发展用户
191544,84,77.0,0.0,7.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191549,36,33.0,0.0,2.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191551,50,45.0,0.0,4.0,1.0,2017-12-03,2017-11-26,8,0,1.0,3,3,4,一般发展用户
191552,38,33.0,0.0,3.0,2.0,2017-12-03,2017-11-25,7,0,2.0,3,4,3,一般发展用户
191555,79,79.0,0.0,0.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191557,42,36.0,1.0,3.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
191566,40,33.0,0.0,0.0,7.0,2017-12-03,2017-11-27,7,0,7.0,3,5,3,一般发展用户
191567,174,154.0,0.0,20.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191569,238,230.0,0.0,7.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191583,93,76.0,0.0,17.0,0.0,2017-12-03,2017-11-25,4,0,0.0,3,1,1,一般发展用户
191589,92,88.0,0.0,2.0,2.0,2017-12-03,2017-11-25,9,0,2.0,3,4,5,一般发展用户
191592,41,40.0,0.0,1.0,0.0,2017-12-03,2017-11-25,3,0,0.0,3,1,1,一般发展用户
191609,116,112.0,0.0,3.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191610,117,114.0,3.0,0.0,0.0,2017-12-03,2017-11-25,8,0,0.0,3,1,4,一般发展用户
191612,213,193.0,17.0,0.0,3.0,2017-12-03,2017-11-25,9,0,3.0,3,4,5,一般发展用户
191623,30,28.0,1.0,0.0,1.0,2017-12-03,2017-11-26,7,0,1.0,3,3,3,一般发展用户
191624,324,223.0,84.0,13.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
191626,96,89.0,0.0,4.0,3.0,2017-12-03,2017-11-25,7,0,3.0,3,4,3,一般发展用户
191637,165,151.0,12.0,2.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
191643,216,196.0,2.0,17.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191644,12,9.0,1.0,2.0,0.0,2017-12-03,2017-11-25,4,0,0.0,3,1,1,一般发展用户
191645,84,71.0,12.0,0.0,1.0,2017-12-03,2017-11-25,8,0,1.0,3,3,4,一般发展用户
191649,141,126.0,0.0,4.0,11.0,2017-12-03,2017-11-25,9,0,11.0,3,5,5,一般发展用户
191662,165,148.0,0.0,13.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
191666,68,61.0,3.0,2.0,2.0,2017-12-02,2017-11-25,8,1,2.0,1,4,4,重要召回用户
191668,223,203.0,0.0,16.0,4.0,2017-12-03,2017-11-25,9,0,4.0,3,5,5,一般发展用户
191671,136,119.0,0.0,16.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191680,91,90.0,0.0,1.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
191686,24,22.0,0.0,2.0,0.0,2017-12-03,2017-11-25,7,0,0.0,3,1,3,一般发展用户
191693,64,57.0,0.0,4.0,3.0,2017-12-03,2017-11-29,5,0,3.0,3,4,1,一般发展用户
191696,132,120.0,2.0,9.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191698,22,20.0,0.0,1.0,1.0,2017-12-03,2017-11-25,7,0,1.0,3,3,3,一般发展用户
191701,17,8.0,0.0,2.0,7.0,2017-12-03,2017-11-25,7,0,7.0,3,5,3,一般发展用户
191706,134,123.0,1.0,5.0,5.0,2017-12-03,2017-11-26,8,0,5.0,3,5,4,一般发展用户
191708,94,91.0,2.0,1.0,0.0,2017-12-03,2017-11-25,9,0,0.0,3,1,5,一般发展用户
191709,45,30.0,0.0,11.0,4.0,2017-12-03,2017-11-25,7,0,4.0,3,5,3,一般发展用户
191713,135,120.0,1.0,12.0,2.0,2017-12-03,2017-11-27,5,0,2.0,3,4,1,一般发展用户
191717,12,8.0,0.0,0.0,4.0,2017-12-03,2017-11-25,6,0,4.0,3,5,2,一般发展用户
191719,39,36.0,0.0,2.0,1.0,2017-12-03,2017-11-25,6,0,1.0,3,3,2,一般发展用户
191722,11,10.0,0.0,0.0,1.0,2017-12-03,2017-11-28,6,0,1.0,3,3,2,一般发展用户
191724,116,115.0,0.0,0.0,1.0,2017-12-03,2017-11-25,9,0,1.0,3,3,5,一般发展用户
191731,59,49.0,1.0,5.0,4.0,2017-12-03,2017-11-25,8,0,4.0,3,5,4,一般发展用户
191732,37,32.0,0.0,2.0,3.0,2017-12-03,2017-11-28,4,0,3.0,3,4,1,一般发展用户
191737,18,17.0,0.0,1.0,0.0,2017-12-03,2017-11-26,5,0,0.0,3,1,1,一般发展用户
191738,91,76.0,6.0,3.0,6.0,2017-12-03,2017-11-25,7,0,6.0,3,5,3,一般发展用户
191741,142,125.0,0.0,5.0,12.0,2017-12-03,2017-11-26,8,0,12.0,3,5,4,一般发展用户
191750,265,241.0,3.0,19.0,2.0,2017-12-03,2017-11-25,8,0,2.0,3,4,4,一般发展用户
